"Step","zerofl-a1.0-s0.9-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX"
"549","81.09999999999998","81.09999999999998","81.09999999999998","79","79","79","82.33399999999999","82.33399999999999","82.33399999999999","0","0","0","0","0","0","0","0","0","89.784","89.784","89.784","89.75600000000001","89.75600000000001","89.75600000000001","89.76600000000002","89.76600000000002","89.76600000000002","87.7","87.7","87.7","86.7","86.7","86.7","84.68399999999998","84.68399999999998","84.68399999999998"
"550","80.90000000000002","80.90000000000002","80.90000000000002","79","79","79","82.33800000000001","82.33800000000001","82.33800000000001","0","0","0","0","0","0","0","0","0","89.785","89.785","89.785","89.755","89.755","89.755","89.76600000000002","89.76600000000002","89.76600000000002","87.5","87.5","87.5","86.8","86.8","86.8","84.68699999999998","84.68699999999998","84.68699999999998"
"551","81.09999999999998","81.09999999999998","81.09999999999998","79.2","79.2","79.2","82.22399999999999","82.22399999999999","82.22399999999999","0","0","0","0","0","0","0","0","0","89.784","89.784","89.784","89.75699999999999","89.75699999999999","89.75699999999999","89.76699999999998","89.76699999999998","89.76699999999998","87.4","87.4","87.4","86.3","86.3","86.3","85.31399999999998","85.31399999999998","85.31399999999998"
"552","80.8","80.8","80.8","79","79","79","82.28899999999999","82.28899999999999","82.28899999999999","0","0","0","0","0","0","0","0","0","89.785","89.785","89.785","89.75800000000001","89.75800000000001","89.75800000000001","89.76699999999998","89.76699999999998","89.76699999999998","87.9","87.9","87.9","86.7","86.7","86.7","84.95800000000001","84.95800000000001","84.95800000000001"
"553","80.7","80.7","80.7","79.2","79.2","79.2","82.21399999999998","82.21399999999998","82.21399999999998","0","0","0","0","0","0","0","0","0","89.785","89.785","89.785","89.75800000000001","89.75800000000001","89.75800000000001","89.76800000000001","89.76800000000001","89.76800000000001","87.7","87.7","87.7","86.3","86.3","86.3","84.83300000000001","84.83300000000001","84.83300000000001"
"554","80.90000000000002","80.90000000000002","80.90000000000002","79.09999999999998","79.09999999999998","79.09999999999998","82.45699999999998","82.45699999999998","82.45699999999998","0","0","0","0","0","0","0","0","0","89.785","89.785","89.785","89.75699999999999","89.75699999999999","89.75699999999999","89.76800000000001","89.76800000000001","89.76800000000001","87.4","87.4","87.4","86.7","86.7","86.7","85.34300000000002","85.34300000000002","85.34300000000002"
"555","81","81","81","78.90000000000002","78.90000000000002","78.90000000000002","82.394","82.394","82.394","0","0","0","0","0","0","0","0","0","89.78600000000002","89.78600000000002","89.78600000000002","89.75800000000001","89.75800000000001","89.75800000000001","89.769","89.769","89.769","87.7","87.7","87.7","86.6","86.6","86.6","84.77600000000001","84.77600000000001","84.77600000000001"
"556","81","81","81","78.8","78.8","78.8","82.2","82.2","82.2","0","0","0","0","0","0","0","0","0","89.78600000000002","89.78600000000002","89.78600000000002","89.75800000000001","89.75800000000001","89.75800000000001","89.77","89.77","89.77","87.4","87.4","87.4","86.6","86.6","86.6","85.12600000000002","85.12600000000002","85.12600000000002"
"557","81","81","81","79.09999999999998","79.09999999999998","79.09999999999998","82.21800000000002","82.21800000000002","82.21800000000002","0","0","0","0","0","0","0","0","0","89.78699999999999","89.78699999999999","89.78699999999999","89.75800000000001","89.75800000000001","89.75800000000001","89.77","89.77","89.77","87.9","87.9","87.9","86.8","86.8","86.8","85.18199999999999","85.18199999999999","85.18199999999999"
"558","81.09999999999998","81.09999999999998","81.09999999999998","79.40000000000002","79.40000000000002","79.40000000000002","82.37899999999999","82.37899999999999","82.37899999999999","0","0","0","0","0","0","0","0","0","89.78699999999999","89.78699999999999","89.78699999999999","89.76300000000002","89.76300000000002","89.76300000000002","89.77","89.77","89.77","87.9","87.9","87.9","86.7","86.7","86.7","85.03600000000002","85.03600000000002","85.03600000000002"
"559","80.90000000000002","80.90000000000002","80.90000000000002","79.09999999999998","79.09999999999998","79.09999999999998","82.24100000000001","82.24100000000001","82.24100000000001","0","0","0","0","0","0","0","0","0","89.78699999999999","89.78699999999999","89.78699999999999","89.76300000000002","89.76300000000002","89.76300000000002","89.77100000000002","89.77100000000002","89.77100000000002","87.8","87.8","87.8","86.9","86.9","86.9","85.47399999999999","85.47399999999999","85.47399999999999"
"560","81","81","81","78.8","78.8","78.8","82.35300000000001","82.35300000000001","82.35300000000001","0","0","0","0","0","0","0","0","0","89.79","89.79","89.79","89.76100000000001","89.76100000000001","89.76100000000001","89.77100000000002","89.77100000000002","89.77100000000002","87.6","87.6","87.6","86.4","86.4","86.4","85.08699999999999","85.08699999999999","85.08699999999999"
"561","81","81","81","79.2","79.2","79.2","82.46","82.46","82.46","0","0","0","0","0","0","0","0","0","89.78899999999999","89.78899999999999","89.78899999999999","89.76100000000001","89.76100000000001","89.76100000000001","89.77199999999999","89.77199999999999","89.77199999999999","87.7","87.7","87.7","86.8","86.8","86.8","85.18","85.18","85.18"
"562","81","81","81","78.7","78.7","78.7","82.415","82.415","82.415","0","0","0","0","0","0","0","0","0","89.79","89.79","89.79","89.76300000000002","89.76300000000002","89.76300000000002","89.77199999999999","89.77199999999999","89.77199999999999","87.7","87.7","87.7","86.5","86.5","86.5","84.97800000000001","84.97800000000001","84.97800000000001"
"563","80.90000000000002","80.90000000000002","80.90000000000002","78.90000000000002","78.90000000000002","78.90000000000002","82.11600000000001","82.11600000000001","82.11600000000001","0","0","0","0","0","0","0","0","0","89.79100000000001","89.79100000000001","89.79100000000001","89.76399999999998","89.76399999999998","89.76399999999998","89.77300000000001","89.77300000000001","89.77300000000001","87.5","87.5","87.5","87","87","87","85.01300000000002","85.01300000000002","85.01300000000002"
"564","81.3","81.3","81.3","78.90000000000002","78.90000000000002","78.90000000000002","82.20399999999998","82.20399999999998","82.20399999999998","0","0","0","0","0","0","0","0","0","89.79100000000001","89.79100000000001","89.79100000000001","89.76600000000002","89.76600000000002","89.76600000000002","89.77300000000001","89.77300000000001","89.77300000000001","87.7","87.7","87.7","86.7","86.7","86.7","85.14199999999998","85.14199999999998","85.14199999999998"
"565","81.09999999999998","81.09999999999998","81.09999999999998","79.3","79.3","79.3","82.56100000000002","82.56100000000002","82.56100000000002","0","0","0","0","0","0","0","0","0","89.79100000000001","89.79100000000001","89.79100000000001","89.765","89.765","89.765","89.77300000000001","89.77300000000001","89.77300000000001","88.1","88.1","88.1","86.6","86.6","86.6","85.37199999999999","85.37199999999999","85.37199999999999"
"566","80.90000000000002","80.90000000000002","80.90000000000002","78.90000000000002","78.90000000000002","78.90000000000002","82.70899999999999","82.70899999999999","82.70899999999999","0","0","0","0","0","0","0","0","0","89.79199999999999","89.79199999999999","89.79199999999999","89.76600000000002","89.76600000000002","89.76600000000002","89.77399999999999","89.77399999999999","89.77399999999999","87.5","87.5","87.5","86.5","86.5","86.5","85.46300000000001","85.46300000000001","85.46300000000001"
"567","81","81","81","79.09999999999998","79.09999999999998","79.09999999999998","82.38899999999998","82.38899999999998","82.38899999999998","0","0","0","0","0","0","0","0","0","89.795","89.795","89.795","89.769","89.769","89.769","89.77399999999999","89.77399999999999","89.77399999999999","87.4","87.4","87.4","86.5","86.5","86.5","85.10399999999998","85.10399999999998","85.10399999999998"
"568","80.5","80.5","80.5","79.2","79.2","79.2","82.305","82.305","82.305","0","0","0","0","0","0","0","0","0","89.79399999999998","89.79399999999998","89.79399999999998","89.76800000000001","89.76800000000001","89.76800000000001","89.775","89.775","89.775","88","88","88","86.8","86.8","86.8","84.94899999999998","84.94899999999998","84.94899999999998"
"569","80.90000000000002","80.90000000000002","80.90000000000002","79.09999999999998","79.09999999999998","79.09999999999998","82.28100000000002","82.28100000000002","82.28100000000002","0","0","0","0","0","0","0","0","0","89.795","89.795","89.795","89.76699999999998","89.76699999999998","89.76699999999998","89.775","89.775","89.775","87.8","87.8","87.8","86.5","86.5","86.5","85.17899999999999","85.17899999999999","85.17899999999999"
"570","80.7","80.7","80.7","78.90000000000002","78.90000000000002","78.90000000000002","82.43899999999998","82.43899999999998","82.43899999999998","0","0","0","0","0","0","0","0","0","89.79399999999998","89.79399999999998","89.79399999999998","89.769","89.769","89.769","89.775","89.775","89.775","87.9","87.9","87.9","86.5","86.5","86.5","84.94800000000001","84.94800000000001","84.94800000000001"
"571","80.7","80.7","80.7","79.2","79.2","79.2","82.44600000000001","82.44600000000001","82.44600000000001","0","0","0","0","0","0","0","0","0","89.795","89.795","89.795","89.77","89.77","89.77","89.77600000000001","89.77600000000001","89.77600000000001","87.9","87.9","87.9","86.9","86.9","86.9","85.13800000000002","85.13800000000002","85.13800000000002"
"572","80.40000000000002","80.40000000000002","80.40000000000002","79.2","79.2","79.2","82.48300000000002","82.48300000000002","82.48300000000002","0","0","0","0","0","0","0","0","0","89.79600000000002","89.79600000000002","89.79600000000002","89.769","89.769","89.769","89.77600000000001","89.77600000000001","89.77600000000001","87.6","87.6","87.6","86.9","86.9","86.9","85.38199999999999","85.38199999999999","85.38199999999999"
"573","81","81","81","79.2","79.2","79.2","82.35399999999998","82.35399999999998","82.35399999999998","0","0","0","0","0","0","0","0","0","89.79699999999998","89.79699999999998","89.79699999999998","89.769","89.769","89.769","89.77600000000001","89.77600000000001","89.77600000000001","87.6","87.6","87.6","86.1","86.1","86.1","85.33","85.33","85.33"
"574","81.2","81.2","81.2","78.90000000000002","78.90000000000002","78.90000000000002","82.465","82.465","82.465","0","0","0","0","0","0","0","0","0","89.79800000000002","89.79800000000002","89.79800000000002","89.77300000000001","89.77300000000001","89.77300000000001","89.77699999999999","89.77699999999999","89.77699999999999","87.5","87.5","87.5","86.8","86.8","86.8","85.20899999999999","85.20899999999999","85.20899999999999"
"575","81","81","81","79","79","79","82.48699999999998","82.48699999999998","82.48699999999998","0","0","0","0","0","0","0","0","0","89.799","89.799","89.799","89.77100000000002","89.77100000000002","89.77100000000002","89.77699999999999","89.77699999999999","89.77699999999999","88.2","88.2","88.2","86.7","86.7","86.7","85.60899999999998","85.60899999999998","85.60899999999998"
"576","80.8","80.8","80.8","79","79","79","82.44300000000001","82.44300000000001","82.44300000000001","0","0","0","0","0","0","0","0","0","89.799","89.799","89.799","89.77","89.77","89.77","89.77800000000002","89.77800000000002","89.77800000000002","87.9","87.9","87.9","86.4","86.4","86.4","84.77199999999999","84.77199999999999","84.77199999999999"
"577","80.90000000000002","80.90000000000002","80.90000000000002","78.59999999999998","78.59999999999998","78.59999999999998","82.66800000000002","82.66800000000002","82.66800000000002","0","0","0","0","0","0","0","0","0","89.799","89.799","89.799","89.77100000000002","89.77100000000002","89.77100000000002","89.77800000000002","89.77800000000002","89.77800000000002","88","88","88","86.6","86.6","86.6","85.30100000000002","85.30100000000002","85.30100000000002"
"578","80.8","80.8","80.8","79.09999999999998","79.09999999999998","79.09999999999998","82.25","82.25","82.25","0","0","0","0","0","0","0","0","0","89.8","89.8","89.8","89.77100000000002","89.77100000000002","89.77100000000002","89.77800000000002","89.77800000000002","89.77800000000002","87.8","87.8","87.8","86.8","86.8","86.8","84.94699999999999","84.94699999999999","84.94699999999999"
"579","80.8","80.8","80.8","79","79","79","82.18300000000002","82.18300000000002","82.18300000000002","0","0","0","0","0","0","0","0","0","89.8","89.8","89.8","89.77300000000001","89.77300000000001","89.77300000000001","89.77899999999998","89.77899999999998","89.77899999999998","87.7","87.7","87.7","86.5","86.5","86.5","85.24","85.24","85.24"
"580","80.90000000000002","80.90000000000002","80.90000000000002","79","79","79","82.52600000000001","82.52600000000001","82.52600000000001","0","0","0","0","0","0","0","0","0","89.80199999999999","89.80199999999999","89.80199999999999","89.77399999999999","89.77399999999999","89.77399999999999","89.78","89.78","89.78","88.3","88.3","88.3","86.5","86.5","86.5","85.019","85.019","85.019"
"581","80","80","80","79","79","79","82.46199999999999","82.46199999999999","82.46199999999999","0","0","0","0","0","0","0","0","0","89.80199999999999","89.80199999999999","89.80199999999999","89.775","89.775","89.775","89.78","89.78","89.78","88","88","88","86.2","86.2","86.2","85.325","85.325","85.325"
"582","81","81","81","78.90000000000002","78.90000000000002","78.90000000000002","82.465","82.465","82.465","0","0","0","0","0","0","0","0","0","89.805","89.805","89.805","89.77800000000002","89.77800000000002","89.77800000000002","89.78","89.78","89.78","88.1","88.1","88.1","86.8","86.8","86.8","85.31300000000002","85.31300000000002","85.31300000000002"
"583","80.7","80.7","80.7","78.90000000000002","78.90000000000002","78.90000000000002","82.41899999999998","82.41899999999998","82.41899999999998","0","0","0","0","0","0","0","0","0","89.80300000000001","89.80300000000001","89.80300000000001","89.775","89.775","89.775","89.78100000000002","89.78100000000002","89.78100000000002","87.6","87.6","87.6","86.8","86.8","86.8","85.4","85.4","85.4"
"584","80.59999999999998","80.59999999999998","80.59999999999998","79","79","79","82.57699999999998","82.57699999999998","82.57699999999998","0","0","0","0","0","0","0","0","0","89.80300000000001","89.80300000000001","89.80300000000001","89.77699999999999","89.77699999999999","89.77699999999999","89.78199999999998","89.78199999999998","89.78199999999998","87.7","87.7","87.7","86.6","86.6","86.6","85.28199999999998","85.28199999999998","85.28199999999998"
"585","80.59999999999998","80.59999999999998","80.59999999999998","78.90000000000002","78.90000000000002","78.90000000000002","82.54800000000002","82.54800000000002","82.54800000000002","0","0","0","0","0","0","0","0","0","89.805","89.805","89.805","89.775","89.775","89.775","89.78199999999998","89.78199999999998","89.78199999999998","87.6","87.6","87.6","86.5","86.5","86.5","85.27100000000002","85.27100000000002","85.27100000000002"
"586","80.90000000000002","80.90000000000002","80.90000000000002","78.90000000000002","78.90000000000002","78.90000000000002","82.44899999999998","82.44899999999998","82.44899999999998","0","0","0","0","0","0","0","0","0","89.80399999999999","89.80399999999999","89.80399999999999","89.77699999999999","89.77699999999999","89.77699999999999","89.78199999999998","89.78199999999998","89.78199999999998","87.9","87.9","87.9","86.7","86.7","86.7","85.05399999999999","85.05399999999999","85.05399999999999"
"587","80.7","80.7","80.7","78.7","78.7","78.7","82.41199999999999","82.41199999999999","82.41199999999999","0","0","0","0","0","0","0","0","0","89.80600000000001","89.80600000000001","89.80600000000001","89.78","89.78","89.78","89.78300000000002","89.78300000000002","89.78300000000002","87.9","87.9","87.9","86.5","86.5","86.5","85.01199999999999","85.01199999999999","85.01199999999999"
"588","80.8","80.8","80.8","79","79","79","82.57","82.57","82.57","0","0","0","0","0","0","0","0","0","89.80600000000001","89.80600000000001","89.80600000000001","89.77899999999998","89.77899999999998","89.77899999999998","89.784","89.784","89.784","87.9","87.9","87.9","86.9","86.9","86.9","85.35699999999999","85.35699999999999","85.35699999999999"
"589","80.90000000000002","80.90000000000002","80.90000000000002","78.7","78.7","78.7","82.72300000000001","82.72300000000001","82.72300000000001","0","0","0","0","0","0","0","0","0","89.805","89.805","89.805","89.77899999999998","89.77899999999998","89.77899999999998","89.784","89.784","89.784","87.8","87.8","87.8","86.4","86.4","86.4","85.26300000000002","85.26300000000002","85.26300000000002"
"590","80.59999999999998","80.59999999999998","80.59999999999998","78.8","78.8","78.8","82.55899999999998","82.55899999999998","82.55899999999998","0","0","0","0","0","0","0","0","0","89.80600000000001","89.80600000000001","89.80600000000001","89.78","89.78","89.78","89.785","89.785","89.785","87.8","87.8","87.8","86.8","86.8","86.8","85.19300000000001","85.19300000000001","85.19300000000001"
"591","81","81","81","79.40000000000002","79.40000000000002","79.40000000000002","82.69699999999999","82.69699999999999","82.69699999999999","0","0","0","0","0","0","0","0","0","89.80699999999999","89.80699999999999","89.80699999999999","89.78100000000002","89.78100000000002","89.78100000000002","89.785","89.785","89.785","87.7","87.7","87.7","86.5","86.5","86.5","85.35800000000002","85.35800000000002","85.35800000000002"
"592","80.90000000000002","80.90000000000002","80.90000000000002","78.8","78.8","78.8","82.59800000000001","82.59800000000001","82.59800000000001","0","0","0","0","0","0","0","0","0","89.80699999999999","89.80699999999999","89.80699999999999","89.784","89.784","89.784","89.785","89.785","89.785","88.1","88.1","88.1","86.7","86.7","86.7","85.32399999999998","85.32399999999998","85.32399999999998"
"593","80.90000000000002","80.90000000000002","80.90000000000002","78.59999999999998","78.59999999999998","78.59999999999998","82.675","82.675","82.675","0","0","0","0","0","0","0","0","0","89.80800000000002","89.80800000000002","89.80800000000002","89.78100000000002","89.78100000000002","89.78100000000002","89.78600000000002","89.78600000000002","89.78600000000002","88","88","88","86.3","86.3","86.3","84.92","84.92","84.92"
"594","80.59999999999998","80.59999999999998","80.59999999999998","79","79","79","82.53300000000002","82.53300000000002","82.53300000000002","0","0","0","0","0","0","0","0","0","89.80899999999998","89.80899999999998","89.80899999999998","89.78100000000002","89.78100000000002","89.78100000000002","89.78600000000002","89.78600000000002","89.78600000000002","87.6","87.6","87.6","86.6","86.6","86.6","85.09600000000002","85.09600000000002","85.09600000000002"
"595","80.5","80.5","80.5","78.90000000000002","78.90000000000002","78.90000000000002","82.44300000000001","82.44300000000001","82.44300000000001","0","0","0","0","0","0","0","0","0","89.81","89.81","89.81","89.78100000000002","89.78100000000002","89.78100000000002","89.78600000000002","89.78600000000002","89.78600000000002","88","88","88","86.5","86.5","86.5","85.01699999999998","85.01699999999998","85.01699999999998"
"596","80.90000000000002","80.90000000000002","80.90000000000002","78.8","78.8","78.8","82.67","82.67","82.67","0","0","0","0","0","0","0","0","0","89.80899999999998","89.80899999999998","89.80899999999998","89.785","89.785","89.785","89.78699999999999","89.78699999999999","89.78699999999999","87.8","87.8","87.8","86.3","86.3","86.3","85.20800000000001","85.20800000000001","85.20800000000001"
"597","80.7","80.7","80.7","78.59999999999998","78.59999999999998","78.59999999999998","82.73199999999999","82.73199999999999","82.73199999999999","0","0","0","0","0","0","0","0","0","89.81100000000002","89.81100000000002","89.81100000000002","89.78600000000002","89.78600000000002","89.78600000000002","89.78800000000001","89.78800000000001","89.78800000000001","87.9","87.9","87.9","86.9","86.9","86.9","85.25300000000001","85.25300000000001","85.25300000000001"
"598","80.5","80.5","80.5","79","79","79","82.37899999999999","82.37899999999999","82.37899999999999","0","0","0","0","0","0","0","0","0","89.81","89.81","89.81","89.78699999999999","89.78699999999999","89.78699999999999","89.78800000000001","89.78800000000001","89.78800000000001","87.6","87.6","87.6","86.5","86.5","86.5","85.07899999999998","85.07899999999998","85.07899999999998"
"599","80.59999999999998","80.59999999999998","80.59999999999998","78.8","78.8","78.8","82.33","82.33","82.33","0","0","0","0","0","0","0","0","0","89.81","89.81","89.81","89.78699999999999","89.78699999999999","89.78699999999999","89.78899999999999","89.78899999999999","89.78899999999999","88","88","88","86.9","86.9","86.9","85.16300000000001","85.16300000000001","85.16300000000001"
"600","80.7","80.7","80.7","78.8","78.8","78.8","82.62300000000002","82.62300000000002","82.62300000000002","0","0","0","0","0","0","0","0","0","89.81100000000002","89.81100000000002","89.81100000000002","89.78600000000002","89.78600000000002","89.78600000000002","89.78899999999999","89.78899999999999","89.78899999999999","87.8","87.8","87.8","86.4","86.4","86.4","85.35","85.35","85.35"
"601","80.7","80.7","80.7","78.90000000000002","78.90000000000002","78.90000000000002","82.61100000000002","82.61100000000002","82.61100000000002","0","0","0","0","0","0","0","0","0","89.81199999999998","89.81199999999998","89.81199999999998","89.78699999999999","89.78699999999999","89.78699999999999","89.78899999999999","89.78899999999999","89.78899999999999","87.8","87.8","87.8","86.5","86.5","86.5","85.42199999999998","85.42199999999998","85.42199999999998"
"602","80.59999999999998","80.59999999999998","80.59999999999998","79","79","79","82.63","82.63","82.63","0","0","0","0","0","0","0","0","0","89.81300000000002","89.81300000000002","89.81300000000002","89.78699999999999","89.78699999999999","89.78699999999999","89.79","89.79","89.79","87.9","87.9","87.9","86.8","86.8","86.8","85.17800000000001","85.17800000000001","85.17800000000001"
"603","80.3","80.3","80.3","78.8","78.8","78.8","82.97800000000001","82.97800000000001","82.97800000000001","0","0","0","0","0","0","0","0","0","89.81199999999998","89.81199999999998","89.81199999999998","89.78800000000001","89.78800000000001","89.78800000000001","89.79100000000001","89.79100000000001","89.79100000000001","88","88","88","86.7","86.7","86.7","85.315","85.315","85.315"
"604","80.3","80.3","80.3","78.90000000000002","78.90000000000002","78.90000000000002","82.62100000000001","82.62100000000001","82.62100000000001","0","0","0","0","0","0","0","0","0","89.81300000000002","89.81300000000002","89.81300000000002","89.78699999999999","89.78699999999999","89.78699999999999","89.79100000000001","89.79100000000001","89.79100000000001","88","88","88","86.6","86.6","86.6","85.15399999999998","85.15399999999998","85.15399999999998"
"605","80.40000000000002","80.40000000000002","80.40000000000002","79","79","79","82.75899999999999","82.75899999999999","82.75899999999999","0","0","0","0","0","0","0","0","0","89.815","89.815","89.815","89.78800000000001","89.78800000000001","89.78800000000001","89.79199999999999","89.79199999999999","89.79199999999999","87.7","87.7","87.7","86.7","86.7","86.7","85.35399999999998","85.35399999999998","85.35399999999998"
"606","79.8","79.8","79.8","79.2","79.2","79.2","82.575","82.575","82.575","0","0","0","0","0","0","0","0","0","89.81399999999998","89.81399999999998","89.81399999999998","89.78800000000001","89.78800000000001","89.78800000000001","89.79300000000002","89.79300000000002","89.79300000000002","87.7","87.7","87.7","86.9","86.9","86.9","85.31800000000001","85.31800000000001","85.31800000000001"
"607","81.09999999999998","81.09999999999998","81.09999999999998","78.7","78.7","78.7","82.71","82.71","82.71","0","0","0","0","0","0","0","0","0","89.81300000000002","89.81300000000002","89.81300000000002","89.79","89.79","89.79","89.79300000000002","89.79300000000002","89.79300000000002","88","88","88","86.6","86.6","86.6","85.38800000000002","85.38800000000002","85.38800000000002"
"608","80.8","80.8","80.8","79.3","79.3","79.3","82.48300000000002","82.48300000000002","82.48300000000002","0","0","0","0","0","0","0","0","0","89.81399999999998","89.81399999999998","89.81399999999998","89.79600000000002","89.79600000000002","89.79600000000002","89.79399999999998","89.79399999999998","89.79399999999998","87.9","87.9","87.9","86.6","86.6","86.6","85.39800000000001","85.39800000000001","85.39800000000001"
"609","80.7","80.7","80.7","79.09999999999998","79.09999999999998","79.09999999999998","82.43100000000001","82.43100000000001","82.43100000000001","0","0","0","0","0","0","0","0","0","89.815","89.815","89.815","89.79199999999999","89.79199999999999","89.79199999999999","89.79399999999998","89.79399999999998","89.79399999999998","87.9","87.9","87.9","86.9","86.9","86.9","85.28899999999999","85.28899999999999","85.28899999999999"
"610","80.90000000000002","80.90000000000002","80.90000000000002","78.59999999999998","78.59999999999998","78.59999999999998","82.53899999999999","82.53899999999999","82.53899999999999","0","0","0","0","0","0","0","0","0","89.815","89.815","89.815","89.79300000000002","89.79300000000002","89.79300000000002","89.79399999999998","89.79399999999998","89.79399999999998","87.8","87.8","87.8","86.5","86.5","86.5","85.31699999999998","85.31699999999998","85.31699999999998"
"611","80.7","80.7","80.7","79","79","79","82.43899999999998","82.43899999999998","82.43899999999998","0","0","0","0","0","0","0","0","0","89.81699999999998","89.81699999999998","89.81699999999998","89.79600000000002","89.79600000000002","89.79600000000002","89.795","89.795","89.795","88.4","88.4","88.4","86.2","86.2","86.2","85.41699999999999","85.41699999999999","85.41699999999999"
"612","80.7","80.7","80.7","78.90000000000002","78.90000000000002","78.90000000000002","82.62899999999999","82.62899999999999","82.62899999999999","0","0","0","0","0","0","0","0","0","89.81600000000002","89.81600000000002","89.81600000000002","89.795","89.795","89.795","89.795","89.795","89.795","87.6","87.6","87.6","86.6","86.6","86.6","85.27300000000001","85.27300000000001","85.27300000000001"
"613","80.5","80.5","80.5","78.8","78.8","78.8","82.51399999999998","82.51399999999998","82.51399999999998","0","0","0","0","0","0","0","0","0","89.81699999999998","89.81699999999998","89.81699999999998","89.79399999999998","89.79399999999998","89.79399999999998","89.79699999999998","89.79699999999998","89.79699999999998","87.9","87.9","87.9","86.3","86.3","86.3","85.18800000000002","85.18800000000002","85.18800000000002"
"614","80.40000000000002","80.40000000000002","80.40000000000002","78.59999999999998","78.59999999999998","78.59999999999998","82.77100000000002","82.77100000000002","82.77100000000002","0","0","0","0","0","0","0","0","0","89.81699999999998","89.81699999999998","89.81699999999998","89.795","89.795","89.795","89.79699999999998","89.79699999999998","89.79699999999998","87.6","87.6","87.6","86.4","86.4","86.4","84.81600000000002","84.81600000000002","84.81600000000002"
"615","80.7","80.7","80.7","79.2","79.2","79.2","82.68300000000002","82.68300000000002","82.68300000000002","0","0","0","0","0","0","0","0","0","89.81899999999999","89.81899999999999","89.81899999999999","89.79800000000002","89.79800000000002","89.79800000000002","89.79699999999998","89.79699999999998","89.79699999999998","88.1","88.1","88.1","86.6","86.6","86.6","85.07300000000001","85.07300000000001","85.07300000000001"
