"Step","zerofl-a1.0-s0.95-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.95-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.95-cifar_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.95-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.95-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.95-cifar_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.95-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.95-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.95-cifar10_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","resnet18-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.95-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.95-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.95-cifar10_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.95-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.95-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.95-cifar10_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.95-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.95-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.95-cifar_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.95-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.95-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.95-cifar_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.95-cifar10_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX"
"546","91.6","91.6","91.6","91.4","91.4","91.4","90.08300000000001","90.08300000000001","90.08300000000001","0","0","0","0","0","0","0","0","0","94.8","94.8","94.8","94.79","94.79","94.79","94.78300000000002","94.78300000000002","94.78300000000002","94.6","94.6","94.6","94.4","94.4","94.4","94.63399999999999","94.63399999999999","94.63399999999999"
"547","91.6","91.6","91.6","90.5","90.5","90.5","90.63300000000001","90.63300000000001","90.63300000000001","0","0","0","0","0","0","0","0","0","94.80100000000002","94.80100000000002","94.80100000000002","94.78800000000001","94.78800000000001","94.78800000000001","94.785","94.785","94.785","94.7","94.7","94.7","94.4","94.4","94.4","94.63199999999999","94.63199999999999","94.63199999999999"
"548","91.7","91.7","91.7","91.3","91.3","91.3","90.21300000000001","90.21300000000001","90.21300000000001","0","0","0","0","0","0","0","0","0","94.80100000000002","94.80100000000002","94.80100000000002","94.78699999999999","94.78699999999999","94.78699999999999","94.78699999999999","94.78699999999999","94.78699999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.63300000000001","94.63300000000001","94.63300000000001"
"549","91.6","91.6","91.6","90.9","90.9","90.9","90.33899999999998","90.33899999999998","90.33899999999998","0","0","0","0","0","0","0","0","0","94.79800000000002","94.79800000000002","94.79800000000002","94.79199999999999","94.79199999999999","94.79199999999999","94.785","94.785","94.785","94.6","94.6","94.6","94.4","94.4","94.4","94.63800000000002","94.63800000000002","94.63800000000002"
"550","91.8","91.8","91.8","91.4","91.4","91.4","90.16399999999999","90.16399999999999","90.16399999999999","0","0","0","0","0","0","0","0","0","94.8","94.8","94.8","94.79","94.79","94.79","94.784","94.784","94.784","94.6","94.6","94.6","94.4","94.4","94.4","94.62600000000002","94.62600000000002","94.62600000000002"
"551","91.7","91.7","91.7","91.2","91.2","91.2","90.07399999999998","90.07399999999998","90.07399999999998","0","0","0","0","0","0","0","0","0","94.80399999999999","94.80399999999999","94.80399999999999","94.78899999999999","94.78899999999999","94.78899999999999","94.78300000000002","94.78300000000002","94.78300000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.63399999999999","94.63399999999999","94.63399999999999"
"552","91.7","91.7","91.7","91.5","91.5","91.5","90.23399999999998","90.23399999999998","90.23399999999998","0","0","0","0","0","0","0","0","0","94.80600000000001","94.80600000000001","94.80600000000001","94.78699999999999","94.78699999999999","94.78699999999999","94.78699999999999","94.78699999999999","94.78699999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.62699999999998","94.62699999999998","94.62699999999998"
"553","91.7","91.7","91.7","91.3","91.3","91.3","90.10699999999999","90.10699999999999","90.10699999999999","0","0","0","0","0","0","0","0","0","94.80600000000001","94.80600000000001","94.80600000000001","94.78899999999999","94.78899999999999","94.78899999999999","94.78600000000002","94.78600000000002","94.78600000000002","94.6","94.6","94.6","94.4","94.4","94.4","94.63399999999999","94.63399999999999","94.63399999999999"
"554","91.7","91.7","91.7","91.4","91.4","91.4","90.20699999999998","90.20699999999998","90.20699999999998","0","0","0","0","0","0","0","0","0","94.80300000000001","94.80300000000001","94.80300000000001","94.795","94.795","94.795","94.78600000000002","94.78600000000002","94.78600000000002","94.6","94.6","94.6","94.4","94.4","94.4","94.62","94.62","94.62"
"555","91.7","91.7","91.7","91.4","91.4","91.4","90.19800000000001","90.19800000000001","90.19800000000001","0","0","0","0","0","0","0","0","0","94.80399999999999","94.80399999999999","94.80399999999999","94.79300000000002","94.79300000000002","94.79300000000002","94.78699999999999","94.78699999999999","94.78699999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.62800000000001","94.62800000000001","94.62800000000001"
"556","91.7","91.7","91.7","90.8","90.8","90.8","90.20300000000002","90.20300000000002","90.20300000000002","0","0","0","0","0","0","0","0","0","94.805","94.805","94.805","94.79399999999998","94.79399999999998","94.79399999999998","94.78699999999999","94.78699999999999","94.78699999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.62899999999999","94.62899999999999","94.62899999999999"
"557","91.8","91.8","91.8","91.2","91.2","91.2","89.93300000000002","89.93300000000002","89.93300000000002","0","0","0","0","0","0","0","0","0","94.805","94.805","94.805","94.79399999999998","94.79399999999998","94.79399999999998","94.79","94.79","94.79","94.7","94.7","94.7","94.4","94.4","94.4","94.62300000000002","94.62300000000002","94.62300000000002"
"558","91.8","91.8","91.8","91.4","91.4","91.4","90.28699999999999","90.28699999999999","90.28699999999999","0","0","0","0","0","0","0","0","0","94.80800000000002","94.80800000000002","94.80800000000002","94.79199999999999","94.79199999999999","94.79199999999999","94.78600000000002","94.78600000000002","94.78600000000002","94.6","94.6","94.6","94.4","94.4","94.4","94.62899999999999","94.62899999999999","94.62899999999999"
"559","91.7","91.7","91.7","90.2","90.2","90.2","90.23699999999998","90.23699999999998","90.23699999999998","0","0","0","0","0","0","0","0","0","94.81","94.81","94.81","94.79399999999998","94.79399999999998","94.79399999999998","94.784","94.784","94.784","94.6","94.6","94.6","94.5","94.5","94.5","94.625","94.625","94.625"
"560","91.8","91.8","91.8","91.5","91.5","91.5","90.08300000000001","90.08300000000001","90.08300000000001","0","0","0","0","0","0","0","0","0","94.80699999999999","94.80699999999999","94.80699999999999","94.78899999999999","94.78899999999999","94.78899999999999","94.79100000000001","94.79100000000001","94.79100000000001","94.6","94.6","94.6","94.4","94.4","94.4","94.625","94.625","94.625"
"561","91.7","91.7","91.7","91.2","91.2","91.2","90.27399999999999","90.27399999999999","90.27399999999999","0","0","0","0","0","0","0","0","0","94.80899999999998","94.80899999999998","94.80899999999998","94.79199999999999","94.79199999999999","94.79199999999999","94.79","94.79","94.79","94.7","94.7","94.7","94.4","94.4","94.4","94.63199999999999","94.63199999999999","94.63199999999999"
"562","91.6","91.6","91.6","91.5","91.5","91.5","90.08100000000002","90.08100000000002","90.08100000000002","0","0","0","0","0","0","0","0","0","94.80800000000002","94.80800000000002","94.80800000000002","94.79399999999998","94.79399999999998","94.79399999999998","94.78899999999999","94.78899999999999","94.78899999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.625","94.625","94.625"
"563","91.8","91.8","91.8","90.9","90.9","90.9","90.13300000000001","90.13300000000001","90.13300000000001","0","0","0","0","0","0","0","0","0","94.80699999999999","94.80699999999999","94.80699999999999","94.79800000000002","94.79800000000002","94.79800000000002","94.79","94.79","94.79","94.6","94.6","94.6","94.4","94.4","94.4","94.63600000000001","94.63600000000001","94.63600000000001"
"564","91.8","91.8","91.8","91.4","91.4","91.4","90.15","90.15","90.15","0","0","0","0","0","0","0","0","0","94.81199999999998","94.81199999999998","94.81199999999998","94.795","94.795","94.795","94.79","94.79","94.79","94.7","94.7","94.7","94.4","94.4","94.4","94.63800000000002","94.63800000000002","94.63800000000002"
"565","91.7","91.7","91.7","91","91","91","90.06","90.06","90.06","0","0","0","0","0","0","0","0","0","94.81","94.81","94.81","94.795","94.795","94.795","94.79100000000001","94.79100000000001","94.79100000000001","94.7","94.7","94.7","94.4","94.4","94.4","94.62300000000002","94.62300000000002","94.62300000000002"
"566","91.7","91.7","91.7","90.9","90.9","90.9","90.29399999999998","90.29399999999998","90.29399999999998","0","0","0","0","0","0","0","0","0","94.80800000000002","94.80800000000002","94.80800000000002","94.795","94.795","94.795","94.79","94.79","94.79","94.7","94.7","94.7","94.4","94.4","94.4","94.635","94.635","94.635"
"567","91.7","91.7","91.7","91.2","91.2","91.2","90.37399999999998","90.37399999999998","90.37399999999998","0","0","0","0","0","0","0","0","0","94.80800000000002","94.80800000000002","94.80800000000002","94.799","94.799","94.799","94.79100000000001","94.79100000000001","94.79100000000001","94.6","94.6","94.6","94.4","94.4","94.4","94.625","94.625","94.625"
"568","91.8","91.8","91.8","91.2","91.2","91.2","90.19800000000001","90.19800000000001","90.19800000000001","0","0","0","0","0","0","0","0","0","94.81100000000002","94.81100000000002","94.81100000000002","94.80100000000002","94.80100000000002","94.80100000000002","94.79199999999999","94.79199999999999","94.79199999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.63600000000001","94.63600000000001","94.63600000000001"
"569","91.8","91.8","91.8","91","91","91","90.14100000000002","90.14100000000002","90.14100000000002","0","0","0","0","0","0","0","0","0","94.81100000000002","94.81100000000002","94.81100000000002","94.795","94.795","94.795","94.79199999999999","94.79199999999999","94.79199999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.62100000000001","94.62100000000001","94.62100000000001"
"570","91.7","91.7","91.7","91.1","91.1","91.1","90.325","90.325","90.325","0","0","0","0","0","0","0","0","0","94.81100000000002","94.81100000000002","94.81100000000002","94.79699999999998","94.79699999999998","94.79699999999998","94.79399999999998","94.79399999999998","94.79399999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.62399999999998","94.62399999999998","94.62399999999998"
"571","91.8","91.8","91.8","91.3","91.3","91.3","90.14899999999999","90.14899999999999","90.14899999999999","0","0","0","0","0","0","0","0","0","94.81100000000002","94.81100000000002","94.81100000000002","94.80100000000002","94.80100000000002","94.80100000000002","94.795","94.795","94.795","94.7","94.7","94.7","94.4","94.4","94.4","94.62199999999999","94.62199999999999","94.62199999999999"
"572","91.7","91.7","91.7","91.5","91.5","91.5","90.16600000000001","90.16600000000001","90.16600000000001","0","0","0","0","0","0","0","0","0","94.81100000000002","94.81100000000002","94.81100000000002","94.79800000000002","94.79800000000002","94.79800000000002","94.79300000000002","94.79300000000002","94.79300000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.61699999999999","94.61699999999999","94.61699999999999"
"573","91.6","91.6","91.6","91.3","91.3","91.3","90.26800000000001","90.26800000000001","90.26800000000001","0","0","0","0","0","0","0","0","0","94.81100000000002","94.81100000000002","94.81100000000002","94.79699999999998","94.79699999999998","94.79699999999998","94.79100000000001","94.79100000000001","94.79100000000001","94.7","94.7","94.7","94.4","94.4","94.4","94.63100000000001","94.63100000000001","94.63100000000001"
"574","91.6","91.6","91.6","91.4","91.4","91.4","90.19899999999998","90.19899999999998","90.19899999999998","0","0","0","0","0","0","0","0","0","94.81100000000002","94.81100000000002","94.81100000000002","94.79800000000002","94.79800000000002","94.79800000000002","94.79300000000002","94.79300000000002","94.79300000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.635","94.635","94.635"
"575","91.7","91.7","91.7","91.4","91.4","91.4","90.12","90.12","90.12","0","0","0","0","0","0","0","0","0","94.815","94.815","94.815","94.799","94.799","94.799","94.79199999999999","94.79199999999999","94.79199999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.64199999999998","94.64199999999998","94.64199999999998"
"576","91.7","91.7","91.7","90.8","90.8","90.8","90.06800000000001","90.06800000000001","90.06800000000001","0","0","0","0","0","0","0","0","0","94.81399999999998","94.81399999999998","94.81399999999998","94.80300000000001","94.80300000000001","94.80300000000001","94.79100000000001","94.79100000000001","94.79100000000001","94.7","94.7","94.7","94.4","94.4","94.4","94.63600000000001","94.63600000000001","94.63600000000001"
"577","91.7","91.7","91.7","91.4","91.4","91.4","90.40300000000002","90.40300000000002","90.40300000000002","0","0","0","0","0","0","0","0","0","94.81199999999998","94.81199999999998","94.81199999999998","94.80199999999999","94.80199999999999","94.80199999999999","94.79199999999999","94.79199999999999","94.79199999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.62100000000001","94.62100000000001","94.62100000000001"
"578","91.8","91.8","91.8","91.2","91.2","91.2","90.32800000000002","90.32800000000002","90.32800000000002","0","0","0","0","0","0","0","0","0","94.81399999999998","94.81399999999998","94.81399999999998","94.80100000000002","94.80100000000002","94.80100000000002","94.79600000000002","94.79600000000002","94.79600000000002","94.6","94.6","94.6","94.4","94.4","94.4","94.62600000000002","94.62600000000002","94.62600000000002"
"579","91.7","91.7","91.7","90.7","90.7","90.7","90.299","90.299","90.299","0","0","0","0","0","0","0","0","0","94.815","94.815","94.815","94.80199999999999","94.80199999999999","94.80199999999999","94.79199999999999","94.79199999999999","94.79199999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.64300000000001","94.64300000000001","94.64300000000001"
"580","91.6","91.6","91.6","91.5","91.5","91.5","90.17699999999999","90.17699999999999","90.17699999999999","0","0","0","0","0","0","0","0","0","94.81699999999998","94.81699999999998","94.81699999999998","94.80300000000001","94.80300000000001","94.80300000000001","94.79399999999998","94.79399999999998","94.79399999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.62699999999998","94.62699999999998","94.62699999999998"
"581","91.7","91.7","91.7","91.3","91.3","91.3","90.065","90.065","90.065","0","0","0","0","0","0","0","0","0","94.81300000000002","94.81300000000002","94.81300000000002","94.80199999999999","94.80199999999999","94.80199999999999","94.795","94.795","94.795","94.6","94.6","94.6","94.4","94.4","94.4","94.62600000000002","94.62600000000002","94.62600000000002"
"582","91.7","91.7","91.7","91.5","91.5","91.5","90.201","90.201","90.201","0","0","0","0","0","0","0","0","0","94.81699999999998","94.81699999999998","94.81699999999998","94.80199999999999","94.80199999999999","94.80199999999999","94.795","94.795","94.795","94.7","94.7","94.7","94.4","94.4","94.4","94.63","94.63","94.63"
"583","91.8","91.8","91.8","91.5","91.5","91.5","90.52600000000001","90.52600000000001","90.52600000000001","0","0","0","0","0","0","0","0","0","94.81199999999998","94.81199999999998","94.81199999999998","94.80399999999999","94.80399999999999","94.80399999999999","94.79699999999998","94.79699999999998","94.79699999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.62","94.62","94.62"
"584","91.8","91.8","91.8","91.2","91.2","91.2","90.09899999999999","90.09899999999999","90.09899999999999","0","0","0","0","0","0","0","0","0","94.81699999999998","94.81699999999998","94.81699999999998","94.80399999999999","94.80399999999999","94.80399999999999","94.79600000000002","94.79600000000002","94.79600000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.63300000000001","94.63300000000001","94.63300000000001"
"585","91.7","91.7","91.7","91.3","91.3","91.3","90.22600000000001","90.22600000000001","90.22600000000001","0","0","0","0","0","0","0","0","0","94.81899999999999","94.81899999999999","94.81899999999999","94.80199999999999","94.80199999999999","94.80199999999999","94.79699999999998","94.79699999999998","94.79699999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.64100000000002","94.64100000000002","94.64100000000002"
"586","91.7","91.7","91.7","91.4","91.4","91.4","90.37199999999999","90.37199999999999","90.37199999999999","0","0","0","0","0","0","0","0","0","94.81800000000001","94.81800000000001","94.81800000000001","94.80399999999999","94.80399999999999","94.80399999999999","94.79600000000002","94.79600000000002","94.79600000000002","94.6","94.6","94.6","94.4","94.4","94.4","94.63","94.63","94.63"
"587","91.7","91.7","91.7","90.7","90.7","90.7","90.26199999999999","90.26199999999999","90.26199999999999","0","0","0","0","0","0","0","0","0","94.81600000000002","94.81600000000002","94.81600000000002","94.80199999999999","94.80199999999999","94.80199999999999","94.79699999999998","94.79699999999998","94.79699999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.635","94.635","94.635"
"588","91.8","91.8","91.8","91.4","91.4","91.4","90.38","90.38","90.38","0","0","0","0","0","0","0","0","0","94.81600000000002","94.81600000000002","94.81600000000002","94.81100000000002","94.81100000000002","94.81100000000002","94.79699999999998","94.79699999999998","94.79699999999998","94.6","94.6","94.6","94.4","94.4","94.4","94.62800000000001","94.62800000000001","94.62800000000001"
"589","91.8","91.8","91.8","91","91","91","90.57399999999998","90.57399999999998","90.57399999999998","0","0","0","0","0","0","0","0","0","94.81800000000001","94.81800000000001","94.81800000000001","94.80100000000002","94.80100000000002","94.80100000000002","94.79800000000002","94.79800000000002","94.79800000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.62100000000001","94.62100000000001","94.62100000000001"
"590","91.6","91.6","91.6","91.3","91.3","91.3","90.27199999999999","90.27199999999999","90.27199999999999","0","0","0","0","0","0","0","0","0","94.815","94.815","94.815","94.81100000000002","94.81100000000002","94.81100000000002","94.80199999999999","94.80199999999999","94.80199999999999","94.6","94.6","94.6","94.4","94.4","94.4","94.62199999999999","94.62199999999999","94.62199999999999"
"591","91.8","91.8","91.8","90.7","90.7","90.7","90.21100000000001","90.21100000000001","90.21100000000001","0","0","0","0","0","0","0","0","0","94.82100000000001","94.82100000000001","94.82100000000001","94.80800000000002","94.80800000000002","94.80800000000002","94.799","94.799","94.799","94.6","94.6","94.6","94.4","94.4","94.4","94.63699999999999","94.63699999999999","94.63699999999999"
"592","91.6","91.6","91.6","90.4","90.4","90.4","90.35699999999999","90.35699999999999","90.35699999999999","0","0","0","0","0","0","0","0","0","94.82100000000001","94.82100000000001","94.82100000000001","94.80800000000002","94.80800000000002","94.80800000000002","94.79699999999998","94.79699999999998","94.79699999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.62800000000001","94.62800000000001","94.62800000000001"
"593","91.7","91.7","91.7","91.4","91.4","91.4","90.50600000000001","90.50600000000001","90.50600000000001","0","0","0","0","0","0","0","0","0","94.81899999999999","94.81899999999999","94.81899999999999","94.80899999999998","94.80899999999998","94.80899999999998","94.80100000000002","94.80100000000002","94.80100000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.63100000000001","94.63100000000001","94.63100000000001"
"594","91.7","91.7","91.7","91.4","91.4","91.4","90.32699999999998","90.32699999999998","90.32699999999998","0","0","0","0","0","0","0","0","0","94.82100000000001","94.82100000000001","94.82100000000001","94.80899999999998","94.80899999999998","94.80899999999998","94.80199999999999","94.80199999999999","94.80199999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.63199999999999","94.63199999999999","94.63199999999999"
"595","91.8","91.8","91.8","91.1","91.1","91.1","90.23899999999999","90.23899999999999","90.23899999999999","0","0","0","0","0","0","0","0","0","94.82100000000001","94.82100000000001","94.82100000000001","94.80800000000002","94.80800000000002","94.80800000000002","94.79699999999998","94.79699999999998","94.79699999999998","94.7","94.7","94.7","94.4","94.4","94.4","94.62699999999998","94.62699999999998","94.62699999999998"
"596","91.8","91.8","91.8","91.4","91.4","91.4","90.284","90.284","90.284","0","0","0","0","0","0","0","0","0","94.82399999999998","94.82399999999998","94.82399999999998","94.80699999999999","94.80699999999999","94.80699999999999","94.80100000000002","94.80100000000002","94.80100000000002","94.6","94.6","94.6","94.4","94.4","94.4","94.62399999999998","94.62399999999998","94.62399999999998"
"597","91.7","91.7","91.7","91.5","91.5","91.5","90.31100000000002","90.31100000000002","90.31100000000002","0","0","0","0","0","0","0","0","0","94.826","94.826","94.826","94.815","94.815","94.815","94.80199999999999","94.80199999999999","94.80199999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.63100000000001","94.63100000000001","94.63100000000001"
"598","91.8","91.8","91.8","91.5","91.5","91.5","90.15199999999999","90.15199999999999","90.15199999999999","0","0","0","0","0","0","0","0","0","94.82199999999999","94.82199999999999","94.82199999999999","94.80899999999998","94.80899999999998","94.80899999999998","94.80100000000002","94.80100000000002","94.80100000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.61399999999999","94.61399999999999","94.61399999999999"
"599","91.6","91.6","91.6","91.5","91.5","91.5","90.47699999999999","90.47699999999999","90.47699999999999","0","0","0","0","0","0","0","0","0","94.82199999999999","94.82199999999999","94.82199999999999","94.81399999999998","94.81399999999998","94.81399999999998","94.80100000000002","94.80100000000002","94.80100000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.63800000000002","94.63800000000002","94.63800000000002"
"600","91.7","91.7","91.7","90.7","90.7","90.7","90.34800000000001","90.34800000000001","90.34800000000001","0","0","0","0","0","0","0","0","0","94.82300000000001","94.82300000000001","94.82300000000001","94.81399999999998","94.81399999999998","94.81399999999998","94.80199999999999","94.80199999999999","94.80199999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.63300000000001","94.63300000000001","94.63300000000001"
"601","91.6","91.6","91.6","90.9","90.9","90.9","90.326","90.326","90.326","0","0","0","0","0","0","0","0","0","94.82399999999998","94.82399999999998","94.82399999999998","94.81300000000002","94.81300000000002","94.81300000000002","94.8","94.8","94.8","94.7","94.7","94.7","94.5","94.5","94.5","94.635","94.635","94.635"
"602","91.7","91.7","91.7","91.3","91.3","91.3","90.43300000000002","90.43300000000002","90.43300000000002","0","0","0","0","0","0","0","0","0","94.82100000000001","94.82100000000001","94.82100000000001","94.81399999999998","94.81399999999998","94.81399999999998","94.80399999999999","94.80399999999999","94.80399999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.62300000000002","94.62300000000002","94.62300000000002"
"603","91.7","91.7","91.7","91.4","91.4","91.4","90.63600000000001","90.63600000000001","90.63600000000001","0","0","0","0","0","0","0","0","0","94.82399999999998","94.82399999999998","94.82399999999998","94.81100000000002","94.81100000000002","94.81100000000002","94.80300000000001","94.80300000000001","94.80300000000001","94.7","94.7","94.7","94.4","94.4","94.4","94.625","94.625","94.625"
"604","91.6","91.6","91.6","90.1","90.1","90.1","90.28100000000002","90.28100000000002","90.28100000000002","0","0","0","0","0","0","0","0","0","94.82399999999998","94.82399999999998","94.82399999999998","94.81600000000002","94.81600000000002","94.81600000000002","94.805","94.805","94.805","94.7","94.7","94.7","94.4","94.4","94.4","94.63199999999999","94.63199999999999","94.63199999999999"
"605","91.8","91.8","91.8","91.5","91.5","91.5","90.20399999999998","90.20399999999998","90.20399999999998","0","0","0","0","0","0","0","0","0","94.82399999999998","94.82399999999998","94.82399999999998","94.81300000000002","94.81300000000002","94.81300000000002","94.80600000000001","94.80600000000001","94.80600000000001","94.7","94.7","94.7","94.4","94.4","94.4","94.62800000000001","94.62800000000001","94.62800000000001"
"606","91.7","91.7","91.7","91.3","91.3","91.3","90.481","90.481","90.481","0","0","0","0","0","0","0","0","0","94.826","94.826","94.826","94.81399999999998","94.81399999999998","94.81399999999998","94.80699999999999","94.80699999999999","94.80699999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.61699999999999","94.61699999999999","94.61699999999999"
"607","91.7","91.7","91.7","91.4","91.4","91.4","90.56399999999998","90.56399999999998","90.56399999999998","0","0","0","0","0","0","0","0","0","94.82800000000002","94.82800000000002","94.82800000000002","94.80800000000002","94.80800000000002","94.80800000000002","94.80699999999999","94.80699999999999","94.80699999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.62399999999998","94.62399999999998","94.62399999999998"
"608","91.8","91.8","91.8","90.7","90.7","90.7","90.26699999999998","90.26699999999998","90.26699999999998","0","0","0","0","0","0","0","0","0","94.82399999999998","94.82399999999998","94.82399999999998","94.81600000000002","94.81600000000002","94.81600000000002","94.80699999999999","94.80699999999999","94.80699999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.615","94.615","94.615"
"609","91.8","91.8","91.8","91.3","91.3","91.3","90.52199999999999","90.52199999999999","90.52199999999999","0","0","0","0","0","0","0","0","0","94.826","94.826","94.826","94.815","94.815","94.815","94.80699999999999","94.80699999999999","94.80699999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.61699999999999","94.61699999999999","94.61699999999999"
"610","91.7","91.7","91.7","91.4","91.4","91.4","90.345","90.345","90.345","0","0","0","0","0","0","0","0","0","94.82800000000002","94.82800000000002","94.82800000000002","94.81600000000002","94.81600000000002","94.81600000000002","94.80699999999999","94.80699999999999","94.80699999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.62399999999998","94.62399999999998","94.62399999999998"
"611","91.8","91.8","91.8","91.4","91.4","91.4","90.32899999999998","90.32899999999998","90.32899999999998","0","0","0","0","0","0","0","0","0","94.825","94.825","94.825","94.815","94.815","94.815","94.80800000000002","94.80800000000002","94.80800000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.62399999999998","94.62399999999998","94.62399999999998"
"612","91.7","91.7","91.7","91.1","91.1","91.1","90.425","90.425","90.425","0","0","0","0","0","0","0","0","0","94.82699999999998","94.82699999999998","94.82699999999998","94.815","94.815","94.815","94.80699999999999","94.80699999999999","94.80699999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.61800000000001","94.61800000000001","94.61800000000001"
"613","91.8","91.8","91.8","91.4","91.4","91.4","90.39100000000002","90.39100000000002","90.39100000000002","0","0","0","0","0","0","0","0","0","94.83","94.83","94.83","94.81100000000002","94.81100000000002","94.81100000000002","94.80699999999999","94.80699999999999","94.80699999999999","94.7","94.7","94.7","94.4","94.4","94.4","94.625","94.625","94.625"
"614","91.8","91.8","91.8","91.2","91.2","91.2","90.56600000000002","90.56600000000002","90.56600000000002","0","0","0","0","0","0","0","0","0","94.825","94.825","94.825","94.815","94.815","94.815","94.80800000000002","94.80800000000002","94.80800000000002","94.7","94.7","94.7","94.4","94.4","94.4","94.61899999999999","94.61899999999999","94.61899999999999"
