"Step","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.0-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX"
"77","73.714","73.714","73.714","73.77800000000002","73.77800000000002","73.77800000000002","61.34400000000001","61.34400000000001","61.34400000000001","89.56","89.56","89.56","85.93600000000002","85.93600000000002","85.93600000000002","85.88399999999999","85.88399999999999","85.88399999999999","85.3","85.3","85.3","0","0","0"
"78","73.916","73.916","73.916","73.70999999999998","73.70999999999998","73.70999999999998","63.58400000000001","63.58400000000001","63.58400000000001","89.56100000000002","89.56100000000002","89.56100000000002","85.85899999999998","85.85899999999998","85.85899999999998","85.82800000000002","85.82800000000002","85.82800000000002","85.235","85.235","85.235","0","0","0"
"79","73.43800000000002","73.43800000000002","73.43800000000002","73.29199999999999","73.29199999999999","73.29199999999999","63.43800000000002","63.43800000000002","63.43800000000002","89.56199999999998","89.56199999999998","89.56199999999998","85.915","85.915","85.915","85.77800000000002","85.77800000000002","85.77800000000002","85.13","85.13","85.13","0","0","0"
"80","73.83800000000001","73.83800000000001","73.83800000000001","73.69","73.69","73.69","62.43099999999999","62.43099999999999","62.43099999999999","89.56300000000002","89.56300000000002","89.56300000000002","85.92300000000002","85.92300000000002","85.92300000000002","85.67600000000002","85.67600000000002","85.67600000000002","85.09699999999998","85.09699999999998","85.09699999999998","0","0","0"
"81","74.09699999999998","74.09699999999998","74.09699999999998","72.97300000000001","72.97300000000001","72.97300000000001","62.04699999999998","62.04699999999998","62.04699999999998","89.56399999999998","89.56399999999998","89.56399999999998","85.80800000000002","85.80800000000002","85.80800000000002","85.53899999999999","85.53899999999999","85.53899999999999","85.225","85.225","85.225","0","0","0"
"82","73.38800000000002","73.38800000000002","73.38800000000002","73.515","73.515","73.515","61.82","61.82","61.82","89.565","89.565","89.565","85.856","85.856","85.856","85.555","85.555","85.555","85.08399999999999","85.08399999999999","85.08399999999999","0","0","0"
"83","73.74300000000001","73.74300000000001","73.74300000000001","73.624","73.624","73.624","62.39900000000001","62.39900000000001","62.39900000000001","89.565","89.565","89.565","85.80100000000002","85.80100000000002","85.80100000000002","85.465","85.465","85.465","84.98800000000001","84.98800000000001","84.98800000000001","0","0","0"
"84","73.675","73.675","73.675","73.67300000000002","73.67300000000002","73.67300000000002","62.885999999999996","62.885999999999996","62.885999999999996","89.56600000000002","89.56600000000002","89.56600000000002","85.745","85.745","85.745","85.54600000000002","85.54600000000002","85.54600000000002","84.92300000000002","84.92300000000002","84.92300000000002","0","0","0"
"85","73.996","73.996","73.996","73.69300000000001","73.69300000000001","73.69300000000001","62.048000000000016","62.048000000000016","62.048000000000016","89.56600000000002","89.56600000000002","89.56600000000002","85.83399999999999","85.83399999999999","85.83399999999999","85.38399999999999","85.38399999999999","85.38399999999999","85.08","85.08","85.08","0","0","0"
"86","73.58199999999998","73.58199999999998","73.58199999999998","73.451","73.451","73.451","63.17099999999999","63.17099999999999","63.17099999999999","89.56699999999998","89.56699999999998","89.56699999999998","85.71300000000001","85.71300000000001","85.71300000000001","85.32300000000001","85.32300000000001","85.32300000000001","84.9","84.9","84.9","0","0","0"
"87","73.654","73.654","73.654","73.319","73.319","73.319","63.71900000000001","63.71900000000001","63.71900000000001","89.56699999999998","89.56699999999998","89.56699999999998","85.73300000000002","85.73300000000002","85.73300000000002","85.40199999999999","85.40199999999999","85.40199999999999","84.92600000000002","84.92600000000002","84.92600000000002","0","0","0"
"88","73.586","73.586","73.586","73.901","73.901","73.901","63.198000000000015","63.198000000000015","63.198000000000015","89.56699999999998","89.56699999999998","89.56699999999998","85.62100000000001","85.62100000000001","85.62100000000001","85.38600000000001","85.38600000000001","85.38600000000001","84.84399999999998","84.84399999999998","84.84399999999998","0","0","0"
"89","73.85699999999999","73.85699999999999","73.85699999999999","74.06800000000001","74.06800000000001","74.06800000000001","63.975","63.975","63.975","89.56800000000001","89.56800000000001","89.56800000000001","85.59600000000002","85.59600000000002","85.59600000000002","85.30800000000002","85.30800000000002","85.30800000000002","84.73300000000002","84.73300000000002","84.73300000000002","0","0","0"
"90","73.71199999999999","73.71199999999999","73.71199999999999","73.961","73.961","73.961","62.47300000000001","62.47300000000001","62.47300000000001","89.56800000000001","89.56800000000001","89.56800000000001","85.635","85.635","85.635","85.21899999999998","85.21899999999998","85.21899999999998","84.67899999999999","84.67899999999999","84.67899999999999","0","0","0"
"91","73.495","73.495","73.495","73.57300000000001","73.57300000000001","73.57300000000001","63.533000000000015","63.533000000000015","63.533000000000015","89.56800000000001","89.56800000000001","89.56800000000001","85.515","85.515","85.515","85.25300000000001","85.25300000000001","85.25300000000001","84.60300000000001","84.60300000000001","84.60300000000001","0","0","0"
"92","73.27","73.27","73.27","73.831","73.831","73.831","63.645999999999994","63.645999999999994","63.645999999999994","89.56800000000001","89.56800000000001","89.56800000000001","85.53600000000002","85.53600000000002","85.53600000000002","85.13199999999999","85.13199999999999","85.13199999999999","84.65800000000002","84.65800000000002","84.65800000000002","0","0","0"
"93","73.511","73.511","73.511","73.80199999999999","73.80199999999999","73.80199999999999","63.87300000000001","63.87300000000001","63.87300000000001","89.56899999999999","89.56899999999999","89.56899999999999","85.47300000000001","85.47300000000001","85.47300000000001","85.21699999999998","85.21699999999998","85.21699999999998","84.81399999999998","84.81399999999998","84.81399999999998","0","0","0"
"94","73.93000000000002","73.93000000000002","73.93000000000002","73.93699999999998","73.93699999999998","73.93699999999998","64.226","64.226","64.226","89.56899999999999","89.56899999999999","89.56899999999999","85.60300000000001","85.60300000000001","85.60300000000001","85.11","85.11","85.11","84.51800000000001","84.51800000000001","84.51800000000001","0","0","0"
"95","73.755","73.755","73.755","73.90300000000002","73.90300000000002","73.90300000000002","63.75900000000001","63.75900000000001","63.75900000000001","89.56899999999999","89.56899999999999","89.56899999999999","85.60100000000001","85.60100000000001","85.60100000000001","85.00100000000002","85.00100000000002","85.00100000000002","84.56199999999998","84.56199999999998","84.56199999999998","0","0","0"
"96","73.86800000000001","73.86800000000001","73.86800000000001","73.949","73.949","73.949","63.690999999999995","63.690999999999995","63.690999999999995","89.56899999999999","89.56899999999999","89.56899999999999","85.44300000000001","85.44300000000001","85.44300000000001","85.04800000000002","85.04800000000002","85.04800000000002","84.37","84.37","84.37","0","0","0"
"97","74.29800000000002","74.29800000000002","74.29800000000002","73.62199999999999","73.62199999999999","73.62199999999999","64.614","64.614","64.614","89.56899999999999","89.56899999999999","89.56899999999999","85.37899999999999","85.37899999999999","85.37899999999999","84.96100000000001","84.96100000000001","84.96100000000001","84.38800000000002","84.38800000000002","84.38800000000002","0","0","0"
"98","74.181","74.181","74.181","73.776","73.776","73.776","64.041","64.041","64.041","89.56899999999999","89.56899999999999","89.56899999999999","85.40600000000002","85.40600000000002","85.40600000000002","85.00100000000002","85.00100000000002","85.00100000000002","84.35699999999999","84.35699999999999","84.35699999999999","0","0","0"
"99","73.65699999999998","73.65699999999998","73.65699999999998","73.925","73.925","73.925","64.61099999999999","64.61099999999999","64.61099999999999","89.56899999999999","89.56899999999999","89.56899999999999","85.435","85.435","85.435","84.98300000000002","84.98300000000002","84.98300000000002","84.25399999999999","84.25399999999999","84.25399999999999","0","0","0"
"100","74.125","74.125","74.125","73.99699999999999","73.99699999999999","73.99699999999999","64.69900000000001","64.69900000000001","64.69900000000001","89.57","89.57","89.57","85.255","85.255","85.255","84.93300000000002","84.93300000000002","84.93300000000002","84.26699999999998","84.26699999999998","84.26699999999998","0","0","0"
"101","73.209","73.209","73.209","74.02800000000002","74.02800000000002","74.02800000000002","64.795","64.795","64.795","89.57","89.57","89.57","85.33899999999998","85.33899999999998","85.33899999999998","84.78800000000001","84.78800000000001","84.78800000000001","84.25800000000001","84.25800000000001","84.25800000000001","0","0","0"
"102","73.904","73.904","73.904","73.81999999999998","73.81999999999998","73.81999999999998","64.55900000000001","64.55900000000001","64.55900000000001","89.57","89.57","89.57","85.31699999999998","85.31699999999998","85.31699999999998","84.61100000000002","84.61100000000002","84.61100000000002","84.04800000000002","84.04800000000002","84.04800000000002","0","0","0"
"103","73.566","73.566","73.566","74.19800000000001","74.19800000000001","74.19800000000001","65.00599999999999","65.00599999999999","65.00599999999999","89.57","89.57","89.57","85.26699999999998","85.26699999999998","85.26699999999998","84.81300000000002","84.81300000000002","84.81300000000002","84.25800000000001","84.25800000000001","84.25800000000001","0","0","0"
"104","74.235","74.235","74.235","74.20300000000002","74.20300000000002","74.20300000000002","64.477","64.477","64.477","89.57","89.57","89.57","85.32100000000001","85.32100000000001","85.32100000000001","84.71","84.71","84.71","84.14300000000001","84.14300000000001","84.14300000000001","0","0","0"
"105","74.274","74.274","74.274","73.77199999999999","73.77199999999999","73.77199999999999","65.26599999999999","65.26599999999999","65.26599999999999","89.57","89.57","89.57","85.34800000000001","85.34800000000001","85.34800000000001","84.67800000000001","84.67800000000001","84.67800000000001","84.17","84.17","84.17","0","0","0"
"106","73.941","73.941","73.941","73.51000000000002","73.51000000000002","73.51000000000002","65.511","65.511","65.511","89.57","89.57","89.57","85.31399999999998","85.31399999999998","85.31399999999998","84.74","84.74","84.74","84.13300000000001","84.13300000000001","84.13300000000001","0","0","0"
"107","74.19199999999998","74.19199999999998","74.19199999999998","74.124","74.124","74.124","65.941","65.941","65.941","89.57","89.57","89.57","85.34199999999998","85.34199999999998","85.34199999999998","84.78699999999999","84.78699999999999","84.78699999999999","84.01600000000002","84.01600000000002","84.01600000000002","0","0","0"
"108","73.954","73.954","73.954","74.016","74.016","74.016","64.79199999999999","64.79199999999999","64.79199999999999","89.57","89.57","89.57","85.26399999999998","85.26399999999998","85.26399999999998","84.63","84.63","84.63","84.02399999999999","84.02399999999999","84.02399999999999","0","0","0"
"109","74.155","74.155","74.155","73.719","73.719","73.719","65.45800000000001","65.45800000000001","65.45800000000001","89.57100000000001","89.57100000000001","89.57100000000001","85.20800000000001","85.20800000000001","85.20800000000001","84.576","84.576","84.576","83.95199999999998","83.95199999999998","83.95199999999998","0","0","0"
"110","73.549","73.549","73.549","73.739","73.739","73.739","65.586","65.586","65.586","89.57100000000001","89.57100000000001","89.57100000000001","85.21100000000001","85.21100000000001","85.21100000000001","84.655","84.655","84.655","83.87699999999998","83.87699999999998","83.87699999999998","0","0","0"
"111","74.191","74.191","74.191","73.93800000000002","73.93800000000002","73.93800000000002","65.98800000000001","65.98800000000001","65.98800000000001","89.57100000000001","89.57100000000001","89.57100000000001","85.26399999999998","85.26399999999998","85.26399999999998","84.62600000000002","84.62600000000002","84.62600000000002","83.93800000000002","83.93800000000002","83.93800000000002","0","0","0"
"112","74.52500000000002","74.52500000000002","74.52500000000002","74.12300000000002","74.12300000000002","74.12300000000002","66.47","66.47","66.47","89.57100000000001","89.57100000000001","89.57100000000001","85.24899999999998","85.24899999999998","85.24899999999998","84.65699999999998","84.65699999999998","84.65699999999998","83.98199999999999","83.98199999999999","83.98199999999999","0","0","0"
"113","74.451","74.451","74.451","74.201","74.201","74.201","65.90000000000002","65.90000000000002","65.90000000000002","89.57100000000001","89.57100000000001","89.57100000000001","85.175","85.175","85.175","84.59300000000002","84.59300000000002","84.59300000000002","83.94699999999999","83.94699999999999","83.94699999999999","0","0","0"
"114","74.205","74.205","74.205","73.97199999999998","73.97199999999998","73.97199999999998","65.56199999999998","65.56199999999998","65.56199999999998","89.57100000000001","89.57100000000001","89.57100000000001","85.23699999999998","85.23699999999998","85.23699999999998","84.55699999999999","84.55699999999999","84.55699999999999","83.94199999999998","83.94199999999998","83.94199999999998","0","0","0"
"115","74.446","74.446","74.446","74.31300000000002","74.31300000000002","74.31300000000002","66.514","66.514","66.514","89.57100000000001","89.57100000000001","89.57100000000001","85.225","85.225","85.225","84.56899999999999","84.56899999999999","84.56899999999999","83.88399999999999","83.88399999999999","83.88399999999999","0","0","0"
"116","74.47800000000001","74.47800000000001","74.47800000000001","74.24800000000002","74.24800000000002","74.24800000000002","66.075","66.075","66.075","89.57100000000001","89.57100000000001","89.57100000000001","85.18899999999998","85.18899999999998","85.18899999999998","84.535","84.535","84.535","83.81100000000002","83.81100000000002","83.81100000000002","0","0","0"
"117","74.23","74.23","74.23","74.22199999999998","74.22199999999998","74.22199999999998","66.31699999999998","66.31699999999998","66.31699999999998","89.57100000000001","89.57100000000001","89.57100000000001","85.16899999999998","85.16899999999998","85.16899999999998","84.59","84.59","84.59","83.79","83.79","83.79","0","0","0"
"118","74.181","74.181","74.181","74.21300000000001","74.21300000000001","74.21300000000001","66.76800000000001","66.76800000000001","66.76800000000001","89.57100000000001","89.57100000000001","89.57100000000001","85.15399999999998","85.15399999999998","85.15399999999998","84.44699999999999","84.44699999999999","84.44699999999999","83.73","83.73","83.73","0","0","0"
"119","74.36199999999998","74.36199999999998","74.36199999999998","74.314","74.314","74.314","66.06300000000002","66.06300000000002","66.06300000000002","89.57100000000001","89.57100000000001","89.57100000000001","85.06899999999999","85.06899999999999","85.06899999999999","84.535","84.535","84.535","83.63300000000001","83.63300000000001","83.63300000000001","0","0","0"
"120","74.095","74.095","74.095","74.02800000000002","74.02800000000002","74.02800000000002","66.229","66.229","66.229","89.57100000000001","89.57100000000001","89.57100000000001","85.10300000000001","85.10300000000001","85.10300000000001","84.54800000000002","84.54800000000002","84.54800000000002","83.505","83.505","83.505","0","0","0"
"121","74.224","74.224","74.224","74.19300000000001","74.19300000000001","74.19300000000001","66.73300000000002","66.73300000000002","66.73300000000002","89.57100000000001","89.57100000000001","89.57100000000001","85.14300000000001","85.14300000000001","85.14300000000001","84.49800000000002","84.49800000000002","84.49800000000002","83.606","83.606","83.606","0","0","0"
