"Step","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda0.1-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MIN","zerofl-a1.0-s0.9-cifar100_lda1000.0-FedAvgNZ-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda0.1-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1.0-FedAvg-e1-lr0.5 - sparsity__MAX","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","powerprop-a1.0-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MIN","power_swat-a1.25-s0.9-cifar100_lda1000.0-FedAvg-e1-lr0.5 - sparsity__MAX"
"265","72.894","72.894","72.894","78.701","78.701","78.701","77.681","77.681","77.681","84.3","84.3","84.3","86.07800000000002","86.07800000000002","86.07800000000002","86.80699999999999","86.80699999999999","86.80699999999999","89.59","89.59","89.59"
"266","72.95","72.95","72.95","78.72300000000001","78.72300000000001","78.72300000000001","77.639","77.639","77.639","84.23800000000001","84.23800000000001","84.23800000000001","86.09","86.09","86.09","86.81","86.81","86.81","89.591","89.591","89.591"
"267","73.119","73.119","73.119","78.90800000000002","78.90800000000002","78.90800000000002","77.66300000000001","77.66300000000001","77.66300000000001","84.19199999999998","84.19199999999998","84.19199999999998","86.08699999999999","86.08699999999999","86.08699999999999","86.79800000000002","86.79800000000002","86.79800000000002","89.591","89.591","89.591"
"268","73.08499999999998","73.08499999999998","73.08499999999998","78.694","78.694","78.694","77.824","77.824","77.824","84.32800000000002","84.32800000000002","84.32800000000002","86.11600000000001","86.11600000000001","86.11600000000001","86.79800000000002","86.79800000000002","86.79800000000002","89.591","89.591","89.591"
"269","73.181","73.181","73.181","78.781","78.781","78.781","77.779","77.779","77.779","84.409","84.409","84.409","86.12399999999998","86.12399999999998","86.12399999999998","86.805","86.805","86.805","89.59199999999998","89.59199999999998","89.59199999999998"
"270","72.89800000000001","72.89800000000001","72.89800000000001","78.891","78.891","78.891","77.86699999999999","77.86699999999999","77.86699999999999","84.375","84.375","84.375","86.19600000000001","86.19600000000001","86.19600000000001","86.815","86.815","86.815","89.59199999999998","89.59199999999998","89.59199999999998"
"271","73.004","73.004","73.004","78.95","78.95","78.95","77.73800000000001","77.73800000000001","77.73800000000001","84.34199999999998","84.34199999999998","84.34199999999998","86.09199999999998","86.09199999999998","86.09199999999998","86.72800000000001","86.72800000000001","86.72800000000001","89.59199999999998","89.59199999999998","89.59199999999998"
"272","73.03300000000002","73.03300000000002","73.03300000000002","78.98","78.98","78.98","77.77699999999999","77.77699999999999","77.77699999999999","84.35800000000002","84.35800000000002","84.35800000000002","86.11600000000001","86.11600000000001","86.11600000000001","86.79399999999998","86.79399999999998","86.79399999999998","89.59199999999998","89.59199999999998","89.59199999999998"
"273","73.42199999999998","73.42199999999998","73.42199999999998","78.97699999999999","78.97699999999999","78.97699999999999","77.855","77.855","77.855","84.51699999999998","84.51699999999998","84.51699999999998","86.15100000000001","86.15100000000001","86.15100000000001","86.83300000000001","86.83300000000001","86.83300000000001","89.59300000000002","89.59300000000002","89.59300000000002"
"274","72.80699999999999","72.80699999999999","72.80699999999999","78.93300000000002","78.93300000000002","78.93300000000002","77.71199999999999","77.71199999999999","77.71199999999999","84.42","84.42","84.42","86.14300000000001","86.14300000000001","86.14300000000001","86.88699999999999","86.88699999999999","86.88699999999999","89.59300000000002","89.59300000000002","89.59300000000002"
"275","73.02500000000002","73.02500000000002","73.02500000000002","78.984","78.984","78.984","77.93800000000002","77.93800000000002","77.93800000000002","84.55399999999999","84.55399999999999","84.55399999999999","86.18300000000002","86.18300000000002","86.18300000000002","86.90800000000002","86.90800000000002","86.90800000000002","89.59300000000002","89.59300000000002","89.59300000000002"
"276","73.601","73.601","73.601","79.089","79.089","79.089","77.91300000000001","77.91300000000001","77.91300000000001","84.48899999999999","84.48899999999999","84.48899999999999","86.21199999999999","86.21199999999999","86.21199999999999","86.90699999999998","86.90699999999998","86.90699999999998","89.59399999999998","89.59399999999998","89.59399999999998"
"277","73.54000000000002","73.54000000000002","73.54000000000002","78.94800000000001","78.94800000000001","78.94800000000001","78.06800000000001","78.06800000000001","78.06800000000001","84.385","84.385","84.385","86.19300000000001","86.19300000000001","86.19300000000001","86.89300000000001","86.89300000000001","86.89300000000001","89.59399999999998","89.59399999999998","89.59399999999998"
"278","73.08800000000001","73.08800000000001","73.08800000000001","79.10199999999999","79.10199999999999","79.10199999999999","78.106","78.106","78.106","84.43899999999998","84.43899999999998","84.43899999999998","86.19100000000002","86.19100000000002","86.19100000000002","86.91199999999999","86.91199999999999","86.91199999999999","89.59399999999998","89.59399999999998","89.59399999999998"
"279","74.004","74.004","74.004","79.12699999999998","79.12699999999998","79.12699999999998","77.93699999999998","77.93699999999998","77.93699999999998","84.39800000000001","84.39800000000001","84.39800000000001","86.205","86.205","86.205","86.92100000000002","86.92100000000002","86.92100000000002","89.595","89.595","89.595"
"280","73.739","73.739","73.739","79.09199999999998","79.09199999999998","79.09199999999998","78.09999999999998","78.09999999999998","78.09999999999998","84.55","84.55","84.55","86.22100000000002","86.22100000000002","86.22100000000002","86.91800000000002","86.91800000000002","86.91800000000002","89.595","89.595","89.595"
"281","73.694","73.694","73.694","79.21800000000002","79.21800000000002","79.21800000000002","78.035","78.035","78.035","84.44300000000001","84.44300000000001","84.44300000000001","86.22800000000001","86.22800000000001","86.22800000000001","86.90199999999999","86.90199999999999","86.90199999999999","89.595","89.595","89.595"
"282","73.63300000000001","73.63300000000001","73.63300000000001","79.08300000000001","79.08300000000001","79.08300000000001","78.17300000000002","78.17300000000002","78.17300000000002","84.534","84.534","84.534","86.27699999999999","86.27699999999999","86.27699999999999","86.97800000000001","86.97800000000001","86.97800000000001","89.59600000000002","89.59600000000002","89.59600000000002"
"283","73.69300000000001","73.69300000000001","73.69300000000001","79.13500000000002","79.13500000000002","79.13500000000002","77.95300000000002","77.95300000000002","77.95300000000002","84.534","84.534","84.534","86.22100000000002","86.22100000000002","86.22100000000002","86.94899999999998","86.94899999999998","86.94899999999998","89.59600000000002","89.59600000000002","89.59600000000002"
"284","73.52199999999999","73.52199999999999","73.52199999999999","79.266","79.266","79.266","77.99199999999999","77.99199999999999","77.99199999999999","84.45300000000002","84.45300000000002","84.45300000000002","86.25199999999998","86.25199999999998","86.25199999999998","86.94","86.94","86.94","89.59600000000002","89.59600000000002","89.59600000000002"
"285","73.654","73.654","73.654","79.176","79.176","79.176","78.186","78.186","78.186","84.52199999999999","84.52199999999999","84.52199999999999","86.29100000000001","86.29100000000001","86.29100000000001","86.93100000000001","86.93100000000001","86.93100000000001","89.59699999999998","89.59699999999998","89.59699999999998"
"286","73.70199999999998","73.70199999999998","73.70199999999998","79.234","79.234","79.234","78.27800000000002","78.27800000000002","78.27800000000002","84.66600000000001","84.66600000000001","84.66600000000001","86.31","86.31","86.31","86.97699999999999","86.97699999999999","86.97699999999999","89.59699999999998","89.59699999999998","89.59699999999998"
"287","73.64","73.64","73.64","79.35199999999999","79.35199999999999","79.35199999999999","78.05300000000001","78.05300000000001","78.05300000000001","84.595","84.595","84.595","86.28100000000002","86.28100000000002","86.28100000000002","86.95600000000002","86.95600000000002","86.95600000000002","89.59699999999998","89.59699999999998","89.59699999999998"
"288","73.73999999999998","73.73999999999998","73.73999999999998","79.27500000000002","79.27500000000002","79.27500000000002","78.324","78.324","78.324","84.644","84.644","84.644","86.28800000000001","86.28800000000001","86.28800000000001","86.99699999999999","86.99699999999999","86.99699999999999","89.59800000000001","89.59800000000001","89.59800000000001"
"289","73.954","73.954","73.954","79.345","79.345","79.345","78.104","78.104","78.104","84.645","84.645","84.645","86.29100000000001","86.29100000000001","86.29100000000001","86.945","86.945","86.945","89.59800000000001","89.59800000000001","89.59800000000001"
"290","74.015","74.015","74.015","79.33699999999999","79.33699999999999","79.33699999999999","78.16199999999999","78.16199999999999","78.16199999999999","84.67800000000001","84.67800000000001","84.67800000000001","86.33199999999998","86.33199999999998","86.33199999999998","86.94100000000002","86.94100000000002","86.94100000000002","89.59800000000001","89.59800000000001","89.59800000000001"
"291","73.80300000000001","73.80300000000001","73.80300000000001","79.33499999999998","79.33499999999998","79.33499999999998","78.40699999999998","78.40699999999998","78.40699999999998","84.58899999999998","84.58899999999998","84.58899999999998","86.40100000000001","86.40100000000001","86.40100000000001","86.99899999999998","86.99899999999998","86.99899999999998","89.59899999999999","89.59899999999999","89.59899999999999"
"292","74.249","74.249","74.249","79.405","79.405","79.405","78.351","78.351","78.351","84.75399999999999","84.75399999999999","84.75399999999999","86.41300000000001","86.41300000000001","86.41300000000001","87.045","87.045","87.045","89.6","89.6","89.6"
"293","74.00199999999998","74.00199999999998","74.00199999999998","79.30300000000001","79.30300000000001","79.30300000000001","78.34699999999998","78.34699999999998","78.34699999999998","84.625","84.625","84.625","86.36800000000001","86.36800000000001","86.36800000000001","87.005","87.005","87.005","89.6","89.6","89.6"
"294","74.02699999999999","74.02699999999999","74.02699999999999","79.52699999999999","79.52699999999999","79.52699999999999","78.27699999999999","78.27699999999999","78.27699999999999","84.57100000000001","84.57100000000001","84.57100000000001","86.37100000000001","86.37100000000001","86.37100000000001","87.01600000000002","87.01600000000002","87.01600000000002","89.60100000000001","89.60100000000001","89.60100000000001"
"295","74.02500000000002","74.02500000000002","74.02500000000002","79.38300000000001","79.38300000000001","79.38300000000001","78.311","78.311","78.311","84.58199999999998","84.58199999999998","84.58199999999998","86.425","86.425","86.425","87.045","87.045","87.045","89.60100000000001","89.60100000000001","89.60100000000001"
"296","74.741","74.741","74.741","79.36","79.36","79.36","78.34199999999998","78.34199999999998","78.34199999999998","84.59399999999998","84.59399999999998","84.59399999999998","86.41199999999999","86.41199999999999","86.41199999999999","86.951","86.951","86.951","89.60199999999999","89.60199999999999","89.60199999999999"
"297","74.316","74.316","74.316","79.46800000000002","79.46800000000002","79.46800000000002","78.40800000000002","78.40800000000002","78.40800000000002","84.52","84.52","84.52","86.36100000000002","86.36100000000002","86.36100000000002","87.00699999999999","87.00699999999999","87.00699999999999","89.60199999999999","89.60199999999999","89.60199999999999"
"298","74.265","74.265","74.265","79.58","79.58","79.58","78.28800000000001","78.28800000000001","78.28800000000001","84.90800000000002","84.90800000000002","84.90800000000002","86.40600000000002","86.40600000000002","86.40600000000002","87.02199999999999","87.02199999999999","87.02199999999999","89.60199999999999","89.60199999999999","89.60199999999999"
"299","74.35300000000001","74.35300000000001","74.35300000000001","79.55500000000002","79.55500000000002","79.55500000000002","78.41500000000002","78.41500000000002","78.41500000000002","84.61199999999998","84.61199999999998","84.61199999999998","86.47300000000001","86.47300000000001","86.47300000000001","87.06100000000002","87.06100000000002","87.06100000000002","89.60300000000001","89.60300000000001","89.60300000000001"
"300","74.81","74.81","74.81","79.61199999999998","79.61199999999998","79.61199999999998","78.436","78.436","78.436","84.731","84.731","84.731","86.42699999999999","86.42699999999999","86.42699999999999","87.01399999999998","87.01399999999998","87.01399999999998","89.60300000000001","89.60300000000001","89.60300000000001"
"301","74.33199999999998","74.33199999999998","74.33199999999998","79.55300000000001","79.55300000000001","79.55300000000001","78.509","78.509","78.509","84.70199999999998","84.70199999999998","84.70199999999998","86.39100000000002","86.39100000000002","86.39100000000002","87.05699999999999","87.05699999999999","87.05699999999999","89.60399999999998","89.60399999999998","89.60399999999998"
"302","74.386","74.386","74.386","79.709","79.709","79.709","78.45699999999998","78.45699999999998","78.45699999999998","84.77800000000002","84.77800000000002","84.77800000000002","86.54199999999999","86.54199999999999","86.54199999999999","87.10199999999999","87.10199999999999","87.10199999999999","89.60399999999998","89.60399999999998","89.60399999999998"
"303","74.56199999999998","74.56199999999998","74.56199999999998","79.46199999999999","79.46199999999999","79.46199999999999","78.535","78.535","78.535","84.78300000000002","84.78300000000002","84.78300000000002","86.38399999999999","86.38399999999999","86.38399999999999","87.05399999999999","87.05399999999999","87.05399999999999","89.605","89.605","89.605"
"304","74.22699999999999","74.22699999999999","74.22699999999999","79.7","79.7","79.7","78.544","78.544","78.544","84.83","84.83","84.83","86.47600000000001","86.47600000000001","86.47600000000001","87.06199999999998","87.06199999999998","87.06199999999998","89.605","89.605","89.605"
"305","75.016","75.016","75.016","79.545","79.545","79.545","78.599","78.599","78.599","84.78199999999998","84.78199999999998","84.78199999999998","86.481","86.481","86.481","87.09600000000002","87.09600000000002","87.09600000000002","89.605","89.605","89.605"
"306","74.419","74.419","74.419","79.435","79.435","79.435","78.57300000000001","78.57300000000001","78.57300000000001","84.88","84.88","84.88","86.50600000000001","86.50600000000001","86.50600000000001","87.12699999999998","87.12699999999998","87.12699999999998","89.606","89.606","89.606"
